"code_region","departement","hopital","nature","service","etat","autre_precisez","annee_etat","date_etat","date_fin","effectif_total","postes_vacants","site_acquereur","local_devenu","description_victoire","commentaire","destination","nature_destination","prestataire","nb_lits_fermes","transforme_en","ght","ghi","region","id","geom"
"IDF","75","Paris Armand Trousseau
",NULL,"maxillofacial","menacé",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ÎLE-DE-FRANCE",705,"0101000020E6100000D0EB97C20C3E03400E4E1305E06B4840"
"IDF","75","Paris Armand Trousseau
",NULL,"ORL","menacé",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ÎLE-DE-FRANCE",706,"0101000020E6100000D0EB97C20C3E03400E4E1305E06B4840"
"IDF","75","Paris Henri Mondor
",NULL,"neurochirurgie","menacé",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ÎLE-DE-FRANCE",562,"0101000020E61000004EB6369FD89C0340A1DC95C0AF654840"
"IDF","75","Paris Henri Mondor
",NULL,"gériatrie","menacé",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ÎLE-DE-FRANCE",561,"0101000020E61000004EB6369FD89C0340A1DC95C0AF654840"
"IDF","77","CH Lagny - 77","public","radiologie","privatisé",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Radiologie semi-privatisée",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ÎLE-DE-FRANCE",329,"0101000020E6100000B2B4FEC203A5054056064C1756704840"
"IDF","77","CH Lagny - 77","public","urgences de nuit","réduit (autre)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ÎLE-DE-FRANCE",330,"0101000020E6100000B2B4FEC203A5054056064C1756704840"
"IDF","77","CH Lagny - 77","public","stérilisation","privatisé",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ÎLE-DE-FRANCE",328,"0101000020E6100000B2B4FEC203A5054056064C1756704840"
"IDF","77","CH Lagny - 77","public","radiothérapie","fermé",NULL,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ÎLE-DE-FRANCE",327,"0101000020E6100000B2B4FEC203A5054056064C1756704840"
"IDF","77","CH Lagny - 77","public","médecine nucléaire","fermé",NULL,2009,"2009-04-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ÎLE-DE-FRANCE",326,"0101000020E6100000B2B4FEC203A5054056064C1756704840"
"IDF","77","CH Marne Cantereine - 77","privé","maternité","fermé",NULL,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ÎLE-DE-FRANCE",148,"0101000020E6100000DF5EE61D940A0540996728A559714840"
"IDF","77","CH Saint-Camille Bry-sur-Marne - 77","privé","maternité","fusionné",NULL,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Maternité avec Brou 2011-2012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ÎLE-DE-FRANCE",1436,"0101000020E61000005707C5F8413604404915CB4DA26A4840"
"IDF","77","CHSSM Fontainebleau - 77","public","ophtalmologie","menacé",NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT 77 - Sud","CHSSM","ÎLE-DE-FRANCE",1682,"0101000020E6100000654C82598C9405400683FBF492344840"
"IDF","77","CHSSM Fontainebleau - 77","public","SMUR","interrompu",NULL,2021,"2021-07-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT 77 - Sud","CHSSM","ÎLE-DE-FRANCE",1680,"0101000020E6100000654C82598C9405400683FBF492344840"
"IDF","77","CHSSM Fontainebleau - 77","public","urgences de nuit","menacé",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT 77 - Sud","CHSSM","ÎLE-DE-FRANCE",1681,"0101000020E6100000654C82598C9405400683FBF492344840"
"IDF","77","CHSSM Fontainebleau - 77","public","maternité","fermé",NULL,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT 77 - Sud","CHSSM","ÎLE-DE-FRANCE",1679,"0101000020E6100000654C82598C9405400683FBF492344840"
"IDF","77","CHSSM Fontainebleau - 77","public","chirurgie","victoire",NULL,2013,NULL,NULL,NULL,NULL,NULL,NULL,"arrêt PPP chirurgie - printemps 2013",NULL,NULL,NULL,NULL,NULL,NULL,"GHT 77 - Sud","CHSSM","ÎLE-DE-FRANCE",1684,"0101000020E6100000654C82598C9405400683FBF492344840"
"IDF","77","CHSSM Fontainebleau - 77","public","urologie","menacé",NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT 77 - Sud","CHSSM","ÎLE-DE-FRANCE",1683,"0101000020E6100000654C82598C9405400683FBF492344840"
"IDF","77","CHSSM Montereau - 77","public","réanimation","réduit (lits fermés)",NULL,2015,"2015-01-01","2019-12-31",NULL,NULL,NULL,NULL,NULL,"2012 Réanimation 16 lits : 2015-2019",NULL,NULL,NULL,"16",NULL,"GHT 77 - Sud","CHSSM","ÎLE-DE-FRANCE",1686,"0101000020E61000009AB40CDF159F07407E4B000324314840"
"IDF","77","CHSSM Montereau - 77","public","maternité","réduit (autre)",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Passage Maternité en niveau 1 – 2012",NULL,NULL,NULL,NULL,NULL,"GHT 77 - Sud","CHSSM","ÎLE-DE-FRANCE",2118,"0101000020E61000009AB40CDF159F07407E4B000324314840"
"IDF","77","CHSSM Montereau - 77","public","néonatalogie","fermé",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Néonatalogie 2012 Passage maternité en niveau 1",NULL,NULL,NULL,NULL,NULL,"GHT 77 - Sud","CHSSM","ÎLE-DE-FRANCE",1685,"0101000020E61000009AB40CDF159F07407E4B000324314840"
"IDF","77","CHSSM Montereau - 77","public","maternité","menacé",NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT 77 - Sud","CHSSM","ÎLE-DE-FRANCE",1688,"0101000020E61000009AB40CDF159F07407E4B000324314840"
"IDF","77","CHSSM Montereau - 77","public","pédiatrie","transféré",NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHSSM Fontainebleau - 77","public",NULL,NULL,NULL,"GHT 77 - Sud","CHSSM","ÎLE-DE-FRANCE",1687,"0101000020E61000009AB40CDF159F07407E4B000324314840"
"IDF","77","CHSSM Nemours - 77","public","chirurgie","fermé",NULL,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT 77 - Sud","CHSSM","ÎLE-DE-FRANCE",2218,"0101000020E6100000F8648E1D00A00540F7069CA3B2214840"
"IDF","77","CHSSM Nemours - 77","public","réanimation","transformé",NULL,NULL,"2007-01-01","2020-12-31",NULL,NULL,NULL,NULL,NULL,"Réanimation transformée en SSC 2007-2020",NULL,NULL,NULL,NULL,"soins de suite (SSC)","GHT 77 - Sud","CHSSM","ÎLE-DE-FRANCE",2219,"0101000020E6100000F8648E1D00A00540F7069CA3B2214840"
"IDF","77","CHSSM Nemours - 77","public","EHPAD","fermé",NULL,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT 77 - Sud","CHSSM","ÎLE-DE-FRANCE",2220,"0101000020E6100000F8648E1D00A00540F7069CA3B2214840"
"IDF","77","GHEF Marne-La-Vallée - Jossigny 77","public","chirurgie orthopédique et traumatologique","transféré",NULL,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Chirurgie orthopédique et traumatologique regroupée à Meaux 2020","GHEF Saint-Faron Meaux - 77","public",NULL,NULL,NULL,"GHT 77 - Nord","GHEF","ÎLE-DE-FRANCE",2277,"0101000020E6100000A91A9CFF4E2D0640C0F6E0B99B6C4840"
"IDF","77","GHEF Marne-La-Vallée - Jossigny 77","public","pédiatrie","menacé",NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Pédiatrie en difficulté fin 2019",NULL,NULL,NULL,NULL,NULL,"GHT 77 - Nord","GHEF","ÎLE-DE-FRANCE",2278,"0101000020E6100000A91A9CFF4E2D0640C0F6E0B99B6C4840"
"IDF","77","GHEF René Arbeltier Coulommier - 77","public","chirurgie viscérale et orthopédique","transféré",NULL,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHEF Saint-Faron Meaux - 77","public",NULL,NULL,NULL,"GHT 77 - Nord","GHEF","ÎLE-DE-FRANCE",450,"0101000020E61000007FAF7773ACAB08407667B3D0F4674840"
"IDF","77","GHEF René Arbeltier Coulommier - 77","public","médecine","réduit (lits fermés)",NULL,2013,"2013-10-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"40",NULL,"GHT 77 - Nord","GHEF","ÎLE-DE-FRANCE",449,"0101000020E61000007FAF7773ACAB08407667B3D0F4674840"
"IDF","77","GHEF Saint-Faron Meaux - 77","public","urgences de nuit","réduit (autre)","fermé la nuit",2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT 77 - Nord","GHEF","ÎLE-DE-FRANCE",2150,"0101000020E6100000AF7380D11A060740C31D5A02AE7A4840"
"IDF","77","GHEF Saint-Faron Meaux - 77","public","urgences","interrompu",NULL,2018,"2018-12-24","2018-12-31",NULL,NULL,NULL,NULL,NULL,"Urgences et SMUR fermés temporairement noël 2018",NULL,NULL,NULL,NULL,NULL,"GHT 77 - Nord","GHEF","ÎLE-DE-FRANCE",2151,"0101000020E6100000AF7380D11A060740C31D5A02AE7A4840"
"IDF","77","GHEF Saint-Faron Meaux - 77","public","SMUR","interrompu",NULL,2018,"2018-12-24","2018-12-31",NULL,NULL,NULL,NULL,NULL,"Urgences et SMUR fermés temporairement noël 2018",NULL,NULL,NULL,NULL,NULL,"GHT 77 - Nord","GHEF","ÎLE-DE-FRANCE",2152,"0101000020E6100000AF7380D11A060740C31D5A02AE7A4840"
"IDF","77","GHEF Saint-Faron Meaux - 77","public","chirurgie viscérale et orthopédique","réduit (autre)","jours d'ouverture",2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Réduction Chirurgie viscérale et orthopédique de 22h30 à 8h00 uniquement un jour sur 2. 2011",NULL,NULL,NULL,NULL,NULL,"GHT 77 - Nord","GHEF","ÎLE-DE-FRANCE",2149,"0101000020E6100000AF7380D11A060740C31D5A02AE7A4840"
"IDF","77","GHEF Saint-Faron Meaux - 77","public","pédiatrie","menacé",NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Crise en pédiatrie fin 2019",NULL,NULL,NULL,NULL,NULL,"GHT 77 - Nord","GHEF","ÎLE-DE-FRANCE",2153,"0101000020E6100000AF7380D11A060740C31D5A02AE7A4840"
"IDF","77","GHSIF Melun - 77","public","chirurgie","privatisé",NULL,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"L'ARS impose l'entrée du privé : totale privatisation chirurgie en 2015 ?",NULL,NULL,NULL,NULL,NULL,"GHT 77 - Sud",NULL,"ÎLE-DE-FRANCE",2074,"0101000020E61000003D93BD24222505401A545AD46D474840"
"IDF","77","GHSIF Melun - 77","public","radiologie","privatisé",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Privatisation radiologie en cours",NULL,NULL,NULL,NULL,NULL,"GHT 77 - Sud",NULL,"ÎLE-DE-FRANCE",2075,"0101000020E61000003D93BD24222505401A545AD46D474840"
"IDF","77","GHSIF Melun - 77","public","psychiatrie","réduit (autre)",NULL,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fermeture unité Ariane 01 de 20 lits en psychiatrie en 2011. Crise en psychiatrie 2011",NULL,NULL,NULL,"20",NULL,"GHT 77 - Sud",NULL,"ÎLE-DE-FRANCE",2073,"0101000020E61000003D93BD24222505401A545AD46D474840"
"IDF","77","GHSIF Melun - 77","public","bloc chirurgical","réduit (autre)",NULL,2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bloc chirurgical fermé la nuit et le we depuis 2009",NULL,NULL,NULL,NULL,NULL,"GHT 77 - Sud",NULL,"ÎLE-DE-FRANCE",2072,"0101000020E61000003D93BD24222505401A545AD46D474840"
"IDF","78","CH de Versailles - Le Chesnay - 78","public","ORL","réduit (autre)",NULL,2002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Sud",NULL,"ÎLE-DE-FRANCE",2651,"0101000020E610000052FDA7718C0101407598E5FD706A4840"
"IDF","78","CH de Versailles - Le Chesnay - 78","public","pédiatrie","menacé",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Pédiatrie fin 2021",NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Sud",NULL,"ÎLE-DE-FRANCE",2654,"0101000020E610000052FDA7718C0101407598E5FD706A4840"
"IDF","78","CH de Versailles - Le Chesnay - 78","public","médecine","réduit (lits fermés)",NULL,2002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Interruptions de lits de Médecine 2002",NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Sud",NULL,"ÎLE-DE-FRANCE",2652,"0101000020E610000052FDA7718C0101407598E5FD706A4840"
"IDF","78","CH de Versailles - Le Chesnay - 78","public","urgences","autre","saturé",2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Urgences saturées 2022",NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Sud",NULL,"ÎLE-DE-FRANCE",2655,"0101000020E610000052FDA7718C0101407598E5FD706A4840"
"IDF","78","CH de Versailles - Le Chesnay - 78","public","urgences","fermé",NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Sud",NULL,"ÎLE-DE-FRANCE",2653,"0101000020E610000052FDA7718C0101407598E5FD706A4840"
"IDF","78","CHIMM Les Mureaux - 78","public","pédopsychiatrie","menacé",NULL,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Manque de médecins en pédopsychiatrie 2020-21",NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord","CHIMM","ÎLE-DE-FRANCE",2288,"0101000020E61000006E2132F78DF9FE3FF14072A8347E4840"
"IDF","78","CHIMM Les Mureaux - 78","public","oncologie","transféré",NULL,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CH Quesnais - Mantes-La-Jolie - 78","public",NULL,NULL,NULL,"GHT Yvelines Nord","CHIMM","ÎLE-DE-FRANCE",2284,"0101000020E61000006E2132F78DF9FE3FF14072A8347E4840"
"IDF","78","CHIMM Les Mureaux - 78","public","réanimation","fermé",NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord","CHIMM","ÎLE-DE-FRANCE",2285,"0101000020E61000006E2132F78DF9FE3FF14072A8347E4840"
"IDF","78","CHIMM Les Mureaux - 78","public","réanimation","menacé",NULL,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord","CHIMM","ÎLE-DE-FRANCE",2287,"0101000020E61000006E2132F78DF9FE3FF14072A8347E4840"
"IDF","78","CHIMM Les Mureaux - 78","public","pédopsychiatrie","fermé",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Unité de pédopsychiatrie 2021",NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord","CHIMM","ÎLE-DE-FRANCE",2286,"0101000020E61000006E2132F78DF9FE3FF14072A8347E4840"
"IDF","78","CHIMM Meulan - 78","public","pédopsychiatrie","fermé",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord","CHIMM","ÎLE-DE-FRANCE",211,"0101000020E610000059BE50C44696FE3F4E88698859804840"
"IDF","78","CHIMM Meulan - 78","public","oncologie","transféré",NULL,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CH Quesnais - Mantes-La-Jolie - 78","public",NULL,NULL,NULL,"GHT Yvelines Nord","CHIMM","ÎLE-DE-FRANCE",12,"0101000020E610000059BE50C44696FE3F4E88698859804840"
"IDF","78","CHIMM Meulan - 78","public","maternité","fermé",NULL,2022,"2022-08-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord","CHIMM","ÎLE-DE-FRANCE",2812,"0101000020E610000059BE50C44696FE3F4E88698859804840"
"IDF","78","CHIMM Meulan - 78","public","réanimation","menacé",NULL,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord","CHIMM","ÎLE-DE-FRANCE",574,"0101000020E610000059BE50C44696FE3F4E88698859804840"
"IDF","78","CHIMM Meulan - 78","public","réanimation","fermé",NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord","CHIMM","ÎLE-DE-FRANCE",210,"0101000020E610000059BE50C44696FE3F4E88698859804840"
"IDF","78","CHIPSG Poissy - 78","public","psychiatrie","menacé",NULL,2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Difficulté Psychiatrie 2014",NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord","CHIPSG","ÎLE-DE-FRANCE",607,"0101000020E61000007AE542F1302E0040EEFE4F7199754840"
"IDF","78","CHIPSG Poissy - 78","public","urgences","réduit (autre)",NULL,2022,"2022-06-01",NULL,NULL,NULL,NULL,NULL,NULL,"Urgences en voie de disparition juin 2022",NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord","CHIPSG","ÎLE-DE-FRANCE",608,"0101000020E61000007AE542F1302E0040EEFE4F7199754840"
"IDF","78","CHIPSG Poissy - 78","public","centre IVG","menacé",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord","CHIPSG","ÎLE-DE-FRANCE",605,"0101000020E61000007AE542F1302E0040EEFE4F7199754840"
"IDF","78","CHIPSG Poissy - 78","public","maternité","menacé",NULL,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord","CHIPSG","ÎLE-DE-FRANCE",606,"0101000020E61000007AE542F1302E0040EEFE4F7199754840"
"IDF","78","CHIPSG Saint-Germain-en-Laye – 78","public","urgences","fermé",NULL,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord","CHIPSG","ÎLE-DE-FRANCE",1891,"0101000020E610000004B2A1C31CC00040B6C41A7811734840"
"IDF","78","CHIPSG Saint-Germain-en-Laye – 78","public","urgences","interrompu",NULL,2002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord","CHIPSG","ÎLE-DE-FRANCE",1886,"0101000020E610000004B2A1C31CC00040B6C41A7811734840"
"IDF","78","CHIPSG Saint-Germain-en-Laye – 78","public","pédiatrie","transféré",NULL,2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHIPSG Poissy - 78","public",NULL,NULL,NULL,"GHT Yvelines Nord","CHIPSG","ÎLE-DE-FRANCE",1888,"0101000020E610000004B2A1C31CC00040B6C41A7811734840"
"IDF","78","CHIPSG Saint-Germain-en-Laye – 78","public","cardiologie","transféré",NULL,2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHIPSG Poissy - 78","public",NULL,NULL,NULL,"GHT Yvelines Nord","CHIPSG","ÎLE-DE-FRANCE",1889,"0101000020E610000004B2A1C31CC00040B6C41A7811734840"
"IDF","78","CHIPSG Saint-Germain-en-Laye – 78","public","maternité","fermé",NULL,2003,"2003-07-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord","CHIPSG","ÎLE-DE-FRANCE",1887,"0101000020E610000004B2A1C31CC00040B6C41A7811734840"
"IDF","78","CHIPSG Saint-Germain-en-Laye – 78","public","réanimation","fermé",NULL,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord","CHIPSG","ÎLE-DE-FRANCE",1890,"0101000020E610000004B2A1C31CC00040B6C41A7811734840"
"IDF","78","CHIPSG Saint-Germain-en-Laye – 78","public","médecine interne","fermé",NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord","CHIPSG","ÎLE-DE-FRANCE",1892,"0101000020E610000004B2A1C31CC00040B6C41A7811734840"
"IDF","78","CH Privé Conflans Sainte-Honorine - 78","privé","urgences","fermé",NULL,2001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ÎLE-DE-FRANCE",2433,"0101000020E61000005FD2A2ECAED60040B95FA3A77D7F4840"
"IDF","78","CH Privé Conflans Sainte-Honorine - 78","privé","chirurgie","fermé",NULL,2001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ÎLE-DE-FRANCE",2432,"0101000020E61000005FD2A2ECAED60040B95FA3A77D7F4840"
"IDF","78","CH Privé Conflans Sainte-Honorine - 78","privé","maternité","fermé",NULL,2001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ÎLE-DE-FRANCE",2431,"0101000020E61000005FD2A2ECAED60040B95FA3A77D7F4840"
"IDF","78","CH Quesnais - Mantes-La-Jolie - 78","public","SMUR","réduit (autre)",NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SMUR intermittent été 2019",NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord",NULL,"ÎLE-DE-FRANCE",2232,"0101000020E6100000EAE57D89A4C8FA3F56F52BDABF7F4840"
"IDF","78","CH Quesnais - Mantes-La-Jolie - 78","public","pédiatrie","menacé",NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord",NULL,"ÎLE-DE-FRANCE",2238,"0101000020E6100000EAE57D89A4C8FA3F56F52BDABF7F4840"
"IDF","78","CH Quesnais - Mantes-La-Jolie - 78","public","soins intensifs","interrompu",NULL,2018,"2018-07-01","2018-08-31",NULL,NULL,NULL,NULL,NULL,"Interruption estivale Soins intensifs 2018",NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord",NULL,"ÎLE-DE-FRANCE",2231,"0101000020E6100000EAE57D89A4C8FA3F56F52BDABF7F4840"
"IDF","78","CH Quesnais - Mantes-La-Jolie - 78","public","SMUR","interrompu",NULL,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord",NULL,"ÎLE-DE-FRANCE",2230,"0101000020E6100000EAE57D89A4C8FA3F56F52BDABF7F4840"
"IDF","78","CH Quesnais - Mantes-La-Jolie - 78","public","urgences viscérales et orthopédiques","réduit (autre)","à vérifier",2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Urgences viscérales et orthopédiques de nuit 2012",NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord",NULL,"ÎLE-DE-FRANCE",2235,"0101000020E6100000EAE57D89A4C8FA3F56F52BDABF7F4840"
"IDF","78","CH Quesnais - Mantes-La-Jolie - 78","public","urgences viscérales et orthopédiques","fermé",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord",NULL,"ÎLE-DE-FRANCE",2229,"0101000020E6100000EAE57D89A4C8FA3F56F52BDABF7F4840"
"IDF","78","CH Quesnais - Mantes-La-Jolie - 78","public","cardiologie interventionnelle","menacé",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord",NULL,"ÎLE-DE-FRANCE",2234,"0101000020E6100000EAE57D89A4C8FA3F56F52BDABF7F4840"
"IDF","78","CH Quesnais - Mantes-La-Jolie - 78","public","urgences pédiatriques","menacé",NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord",NULL,"ÎLE-DE-FRANCE",2239,"0101000020E6100000EAE57D89A4C8FA3F56F52BDABF7F4840"
"IDF","78","CH Quesnais - Mantes-La-Jolie - 78","public","chirurgie","menacé",NULL,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Menace lits chirurgie et SSR 2015",NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord",NULL,"ÎLE-DE-FRANCE",2236,"0101000020E6100000EAE57D89A4C8FA3F56F52BDABF7F4840"
"IDF","78","CH Quesnais - Mantes-La-Jolie - 78","public","soins de suite et rééducation","menacé",NULL,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Menace lits chirurgie et SSR 2015",NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord",NULL,"ÎLE-DE-FRANCE",2237,"0101000020E6100000EAE57D89A4C8FA3F56F52BDABF7F4840"
"IDF","78","CH Quesnais - Mantes-La-Jolie - 78","public","chirurgie","menacé",NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Grave crise en chirurgie automne 2022",NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord",NULL,"ÎLE-DE-FRANCE",2831,"0101000020E6100000EAE57D89A4C8FA3F56F52BDABF7F4840"
"IDF","78","CH Quesnais - Mantes-La-Jolie - 78","public","urgences","menacé","à vérifier",2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Grave crise aux urgences été 2022",NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord",NULL,"ÎLE-DE-FRANCE",2810,"0101000020E6100000EAE57D89A4C8FA3F56F52BDABF7F4840"
"IDF","78","CH Quesnais - Mantes-La-Jolie - 78","public","coronographie","menacé",NULL,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Nord",NULL,"ÎLE-DE-FRANCE",2233,"0101000020E6100000EAE57D89A4C8FA3F56F52BDABF7F4840"
"IDF","78","Ch Rambouillet - 78","public","urgences","interrompu",NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Yvelines Sud",NULL,"ÎLE-DE-FRANCE",159,"0101000020E61000006458095DA433FD3FC1F17A745F534840"
