nom_hopital;id;id_hopital;suppressions;effectif_total;postes_vacants;service;etat;date_etat;date_fin;annee_etat;nb_lits_fermes;nb_lits_menaces;categorie;commentaire;detail_reduction;autre_etat;description_victoire;local_devenu;transforme_en;prestataire
CHIM L. Raffalli Manosque - 04;2643;556;;;;réanimation;menace;;;-1;;;réanimation;;à vérifier;;;;;
CHIM L. Raffalli Manosque - 04;3087;556;;;;urgences;interruption;;;2023;;;urgences;Interruption urgences 10 jours en avril 2023;;;;;;
CHIM L. Raffalli Manosque - 04;3201;556;;;;urgences de nuit;réduction;;;2024;;;urgences;Urgences de nuit fermées du 09 au 15 janvier 2024;;;;;;
CHIM L. Raffalli Manosque - 04;2640;556;;;;réanimation;fermeture;;;2009;;;réanimation;;;;;;;
CHIM L. Raffalli Manosque - 04;2639;556;;;;centre de jour personnes âgées;fermeture;;;2008;;;gériatrie;;;;;;;
CHIMM Les Mureaux - 78;2284;880;;;;oncologie;transfert;;;2016;;;oncologie;;;;;;;
CHIMM Les Mureaux - 78;2287;880;;;;réanimation;menace;;;2017;;;réanimation;;;;;;;
CHIMM Les Mureaux - 78;2288;880;;;;pédopsychiatrie;menace;;;2020;;;psychiatrie;Manque de médecins en pédopsychiatrie 2020-21;;;;;;
CHIMM Les Mureaux - 78;3126;880;;;;général;réduction;;;2023;;;autre;Réductions : Faute de personnel suffisant durant la période des congés d’été, les trois hôpitaux du nord des Yvelines situés à Meulan-Les Mureaux, Poissy-Saint-Germain-en-Laye et Mantes-la-Jolie sont contraints de revoir leur organisation pour les mois de juillet et août 2023.;;;;;;
CHIMM Les Mureaux - 78;2285;880;;;;réanimation;fermeture;;;2018;;;réanimation;;;;;;;
CHIMM Les Mureaux - 78;2286;880;;;;pédopsychiatrie;fermeture;;;2021;;;psychiatrie;Unité de pédopsychiatrie;;;;;;
CHIMM Meulan - 78;574;130;;;;réanimation;menace;;;2017;;;réanimation;;;;;;;
CHIMM Meulan - 78;12;130;;;;oncologie;transfert;;;2016;;;oncologie;;;;;;;
CHIMM Meulan - 78;3125;130;;;;général;réduction;;;2023;;;autre;Réductions : Faute de personnel suffisant durant la période des congés d’été, les trois hôpitaux du nord des Yvelines situés à Meulan-Les Mureaux, Poissy-Saint-Germain-en-Laye et Mantes-la-Jolie sont contraints de revoir leur organisation pour les mois de juillet et août 2023.;;;;;;
CHIMM Meulan - 78;2812;130;;;;maternité;fermeture;2022-08-01;;2022;;;maternité;août 2022;;;;;;
CHIMM Meulan - 78;211;130;;;;pédopsychiatrie;fermeture;;;2021;;;psychiatrie;;;;;;;
CHIMM Meulan - 78;210;130;;;;réanimation;fermeture;;;2018;;;réanimation;;;;;;;
CHIMMPS Mont de Marsan - 40;1676;47;;;;urgences;menace;;;-1;;;urgences;Surcharge aux urgences avec la fermeture des urgences de nuit de la clinique d'Aire-sur-Adour;saturation;;;;;
CHIMMPS Mont de Marsan - 40;1675;47;;;;maternité;fermeture;;;-1;;;maternité;;;;;;;
CHIMR Montdidier - 80;147;45;;;;soins de suite polyvalents;interruption;;;2015;;;soins de suite et rééducation;Fermeture estivale SSP 2015;interruption estivale;;;;;
CHIMR Montdidier - 80;146;45;;;;maternité;fermeture;;;1998;;;maternité;;;;;;;
CHINA Charleville-Mézières - 08;1785;209;;;;pharmacie;menace;;;2021;;;;;;;;;;
CHINA Charleville-Mézières - 08;1784;209;;;;laboratoire;menace;;;2021;;;laboratoire;Menaces et insuffisances pour laboratoire et pharmacie 2021;;;;;;
CHINA Charleville-Mézières - 08;2817;209;;;;rhumatologie;réduction;2022-07-01;2022-08-31;2022;;;;Réductions estivales d’hospitalisation et de rhumatologie 2022;réduction estivale;;;;;
CHINA Charleville-Mézières - 08;2816;209;;;;hospitalisation;réduction;2022-07-01;2022-08-31;2022;;;hospitalisation;Réductions estivales d’hospitalisation et de rhumatologie 2022;réduction estivale;;;;;
CHINA Charleville-Mézières - 08;49;209;;;;gastro-entérologie;interruption;2020-09-01;2020-09-30;2020;;;;;;;;;;
CHINA Charleville-Mézières - 08;48;209;;;;hématologie;fermeture;;;2008;;;;;;;;;;
CHINA Fumay - 08;659;360;;;;urgences;menace;;;2021;;;urgences;;;;;;;
CHINA Fumay - 08;658;360;;;;SMUR;menace;;;2021;;;SMUR;;;;;;;
CHINA Sedan - 08;2609;417;;;;maternité;maintien;;;2018;;;maternité;;;;2018 : maintien urgences et de la maternité et de la pédiatrie;;;
CHINA Sedan - 08;2802;417;;;;chirurgie;réduction;2022-07-01;2022-08-31;2022;;;chirurgie;Réduction estivale de chirurgie et de médecine été 2022;réduction estivale;;;;;
CHINA Sedan - 08;2610;417;;;;pédiatrie;maintien;;;2018;;;pédiatrie;;;;2018 : maintien urgences et de la maternité et de la pédiatrie;;;
CHINA Sedan - 08;2607;417;;;;maternité;menace;;;2021;;;maternité;Maternité menacée faute d’anesthésistes réanimateurs et de gynéco fin 2021 - 2022;;;;;;
CHINA Sedan - 08;2803;417;;;;médecine;réduction;2022-07-01;2022-08-31;2022;;;médecine;Réduction estivale de chirurgie et de médecine été 2022;réduction estivale;;;;;
CHINA Sedan - 08;2599;417;;;;chirurgie;réduction;;;2019;;;chirurgie;;;;;;;
CHINA Sedan - 08;2606;417;;;;soins intensifs;menace;;;2020;;;;Cardio Soins intensifs pour 2020-21.;;;;;;
CHINA Sedan - 08;2604;417;;;;urgences pédiatriques;menace;;;2014;;;urgences;;à vérifier;;;;;
CHINA Sedan - 08;2605;417;;;;urgences de nuit;menace;;;2016;;;urgences;;à vérifier;;;;;
CHINA Sedan - 08;2608;417;;;;urgences;maintien;;;2018;;;urgences;;;;2018 : maintien urgences et de la maternité et de la pédiatrie;;;
CHINA Sedan - 08;2603;417;;;;pôle mère-enfant;menace;;;-1;;;;;;;;;;
CHINA Sedan - 08;2602;417;;;;soins de suite et rééducation;réduction;;;2021;20;;soins de suite et rééducation;Réduction SSR de 20 lits2021;fermeture de lits;;;;;
CHINA Sedan - 08;2601;417;;;;cardiologie;fermeture;;;2020;;;cardiologie;;;;;;;
CHINA Sedan - 08;2600;417;;;;soins intensifs en cardiologie;fermeture;;;2018;;;cardiologie;Fermeture USIC 2018-20;;;;;;
CHIOV Neufchâteau - 88;611;627;;;;cardiologie;menace;;;2021;;;cardiologie;;;;;;;
CHIOV Neufchâteau - 88;612;627;;;;urgences;menace;;;2021;;;urgences;Menace sur les urgences fin 2021-2022;;;;;;
CHIPO Méru - 60;1510;226;;;;maternité;fermeture;;;2002;;;maternité;;;;;;;
CHIPR Pornic - 44;2127;710;;;;soins de suite et rééducation;réduction;;;-1;;;soins de suite et rééducation;Réduction SSR chaque été (fermetures temporaires de lits);fermeture de lits;;;;;
CHIPR Salins-les-Bains - 39;279;768;;;;urgences;fermeture;;;1999;;;urgences;;;;;;;
CHIPSG Poissy - 78;606;135;;;;maternité;menace;;;2013;;;maternité;;;;;;;
CHIPSG Poissy - 78;605;135;;;;centre IVG;menace;;;-1;;;IVG;;;;;;;
CHIPSG Poissy - 78;607;135;;;;psychiatrie;menace;;;2014;;;psychiatrie;Difficulté Psychiatrie 2014;;;;;;
CHIPSG Poissy - 78;608;135;;;;urgences;réduction;2022-06-01;;2022;;;urgences;Urgences en voie de disparition juin 2022;;;;;;
CHIPSG Poissy - 78;3127;135;;;;général;réduction;;;2023;;;autre;Réductions : Faute de personnel suffisant durant la période des congés d’été, les trois hôpitaux du nord des Yvelines situés à Meulan-Les Mureaux, Poissy-Saint-Germain-en-Laye et Mantes-la-Jolie sont contraints de revoir leur organisation pour les mois de juillet et août 2023.;;;;;;
CHIPSG Saint-Germain-en-Laye – 78;1886;31;;;;urgences;interruption;;;2002;;;urgences;;;;;;;
CHIPSG Saint-Germain-en-Laye – 78;1888;31;;;;pédiatrie;transfert;;;2006;;;pédiatrie;;;;;;;
CHIPSG Saint-Germain-en-Laye – 78;1889;31;;;;cardiologie;transfert;;;2006;;;cardiologie;;;;;;;
CHIPSG Saint-Germain-en-Laye – 78;3011;31;;;;urgences;menace;;;2010;;;urgences;;;;;;;
CHIPSG Saint-Germain-en-Laye – 78;3012;31;;;;réanimation;menace;;;2010;;;réanimation;;;;;;;
CHIPSG Saint-Germain-en-Laye – 78;1887;31;;;;maternité;fermeture;2003-07-01;;2003;;;maternité;;;;;;;
CHIPSG Saint-Germain-en-Laye – 78;1892;31;;;;médecine interne;fermeture;;;2018;;;médecine;;;;;;;
CHIPSG Saint-Germain-en-Laye – 78;1891;31;;;;urgences;fermeture;;;2010;;;urgences;;;;;;;
CHIPSG Saint-Germain-en-Laye – 78;1890;31;;;;réanimation;fermeture;;;2010;;;réanimation;;;;;;;
CHIRC Redon - 35;214;678;;;;urgences de nuit;réduction;2021-08-01;2021-09-30;2021;;;urgences;Réduction des urgences de nuit août septembre 2021;fermeture nocturne;;;;;
CHISG La Réole - 33;1428;346;;;;urgences;transfert;;;2018;;;urgences;;;;;;;
CHISG La Réole - 33;1430;346;;;;bionettoyage;sous-traitance;;;2022;;;services annexes;;;;;;;
CHISG La Réole - 33;2960;346;;;;médecine;réduction;;;2018;;;médecine;;fermeture de lits;;;;;
CHISG La Réole - 33;1427;346;;;;maternité;fermeture;;;2001;;;maternité;;;;;;;
CHISG La Réole - 33;1429;346;;;;unité de premiers soins;fermeture;;;2020;;;;été 2020;;;;;;
CHISG Langon - 33;1761;701;;;;bionettoyage;sous-traitance;;;2022;;;services annexes;;;;;;;
CHISG Langon - 33;2961;701;;;;gériatrie court séjour;fermeture;;;2018;;;gériatrie;;;transféré;;;;
CHISG Langon - 33;2963;701;;;;service d'hospitalisation de semaine;fermeture;;;2018;;;hospitalisation;;;;;;;
CHISG Langon - 33;2962;701;;;;chirurgie;réduction;;;2018;10;;chirurgie;;fermeture de lits;;;;;
CHITS La Seyne-sur-Mer - 83;1879;296;;;;maternité;maintien;;;2011;;;maternité;;;;;;;
CHITS La Seyne-sur-Mer - 83;1873;296;;;;maternité;transfert;;;2012;;;maternité;;;;;;;
CHITS La Seyne-sur-Mer - 83;1874;296;;;;soins palliatifs;interruption;2021-07-01;;2021;;;;Interruption Service soins palliatifs juillet 2021;;;;;;
CHITS La Seyne-sur-Mer - 83;1877;296;;;;chirurgie;menace;;;-1;;;chirurgie;;;;;;;
CHITS La Seyne-sur-Mer - 83;1876;296;;;;hospitalisation;menace;;;-1;;;hospitalisation;;;;;;;
CHITS La Seyne-sur-Mer - 83;3008;296;;;;urgences;menace;;;2022;;;urgences;manque de moyens 2021-2022;;;;;;
CHITS La Seyne-sur-Mer - 83;3006;296;;;;psychiatrie;menace;;;2022;;;psychiatrie;manque de moyens 2021-2022;;;;;;
CHITS La Seyne-sur-Mer - 83;3007;296;;;;rééducation fonctionnelle;menace;;;2022;;;autre;Manque de moyens 2021-2022;;;;;;
CHITS La Seyne-sur-Mer - 83;1875;296;;;;médecine;réduction;2021-10-01;;2021;12;;médecine;Réduction Médecine (12 lits) octobre 2021;fermeture de lits;;;;;
CHITS La Seyne-sur-Mer - 83;1878;296;;;;laboratoire;fermeture;;;-1;;;laboratoire;;;;;;;
CHITS La Seyne-sur-Mer - 83;1872;296;;;;chirurgie;fermeture;2010-11-01;;2010;;;chirurgie;;;;;;;
CHITS La Seyne-sur-Mer - 83;1871;296;;;;pédiatrie;fermeture;;;2008;;;pédiatrie;;;;;;;
CHITS Toulon - 83;1671;60;;;;médecine;réduction;2021-09-01;;2021;;;médecine;septembre 2021;;;;;;
CHIVA Foix - Saint Jean de Verges - 09;2217;306;;;;réanimation;victoire;2012-07-01;;2012;;;réanimation;;;;2012 juillet : la CGT obtient gain de cause au tribunal administratif de Toulouse pour assurer l'autonomie du service de réanimation;;;
CHIVA Foix - Saint Jean de Verges - 09;2213;306;;;;neurologie;fermeture;;;2018;;;neurologie;;;;;;;
CHIVA Foix - Saint Jean de Verges - 09;2214;306;;;;diabétologie;fermeture;;;2018;;;diabétologie;;;;;;;
CHIVA Foix - Saint Jean de Verges - 09;2215;306;;;;ophtalmologie;fermeture;;;2018;;;;;;;;;;
CHIVA Foix - Saint Jean de Verges - 09;2216;306;;;;infectiologie;fermeture;;;2018;;;;;;;;;;
CHIVA Pays d'Olmes - Lavelanet - 09;2032;307;;;;urgences;interruption;;;2020;;;urgences;;;;;;;
CHIVA Pays d'Olmes - Lavelanet - 09;2036;307;;;;chirurgie;maintien;;;2012;;;chirurgie;;;;apparente reprise (2012);;;
CHIVA Pays d'Olmes - Lavelanet - 09;2033;307;;;;urgences;interruption;;;2021;;;urgences;;;;;;;
CHIVA Pays d'Olmes - Lavelanet - 09;2037;307;;;;urgences;réouverture;;;2020;;;urgences;;;;lors de l'épidémie de covid (2020);;;
CHIVA Pays d'Olmes - Lavelanet - 09;2035;307;;;;urgences;maintien;;;2012;;;urgences;;;;pour 5 ans;;;
CHIVA Pays d'Olmes - Lavelanet - 09;2031;307;;;;urgences;réduction;;;2012;;;urgences;;;;maintenues pour 5 ans en 2012;;;
CHIVA Pays d'Olmes - Lavelanet - 09;2034;307;;;;chirurgie conventionnelle;réduction;;;2011;;;chirurgie;ne reste que la chirurgie ambulatoire 2012;;;;;;
CHJS Champagnole - 39;2480;152;;;;urgences de nuit;interruption;2019-07-01;2019-08-01;2019;;;urgences;Fermeture Urgences de nuit été 2019;interruption estivale;;;;;
CHJS Champagnole - 39;2478;152;;;;chirurgie;transfert;;;2009;;;chirurgie;;;;;;;
CHJS Champagnole - 39;2482;152;;;;SMUR;menace;;;2013;;;SMUR;;;;;;;
CHJS Champagnole - 39;2483;152;;;;urgences;menace;;;2013;;;urgences;;;;;;;
CHJS Champagnole - 39;2479;152;;;;médecine;réduction;2018-11-01;;2018;31;;médecine;Fermeture Médecine 31 lits novembre 2018;fermeture de lits;;;;;
CHJS Champagnole - 39;2481;152;;;;soins de suite et rééducation;fermeture;2021-10-01;;2021;;;soins de suite et rééducation;octobre 2021;;;;;;
CHJS Champagnole - 39;2895;152;;;;SMUR;fermeture;2022-11-01;;2022;;;SMUR;Fermeture SMUR et ASNP novembre-décembre 2022;;;;;;
CHJS Champagnole - 39;2896;152;;;;soins non programmés;fermeture;;;2022;;;;Fermeture SMUR et ASNP novembre-décembre 2022;;;;;;
CHJS Lons le Saulnier - 39;2477;418;;;;dialyse;privatisation;;;2021;10;;;Privatisation : 10 lits de dialyse 2021;;;;;;
CHJS Lons le Saulnier - 39;2475;418;;;;SMUR;réduction;;;2019;;;SMUR;2° ligne;;;;;;
CHJS Lons le Saulnier - 39;2476;418;;;;urgences;réduction;;;2021;;;urgences;Réduction « Urgences » fin 2021;;;;;;
CHJS Lons le Saulnier - 39;3281;418;;;;chirurgie;réduction;;;2024;;;chirurgie;Graves problèmes avec la chirurgie, réduite drastiquement : 4 services en 10 ans (environ 120 lits) : réaction citoyenne le 01/10/2024;;;;;;
CHJS Orgelet - 39;693;331;;;;moyen séjour;menace;2014-10-01;;2014;;;;octobre 2014;;;;;;
CHL Capesterre Belle Eau - 97;1672;673;;;;médecine;transformation;;;2016;;;médecine;;;;;;soins de suite et rééducation;
CHL Capesterre Belle Eau - 97;1673;673;;;;hospitalisation à domicile;fermeture;;;2016;;;hospitalisation;;;;;;;
CHL Doué-la-Fontaine - 49;1694;715;;;;maternité;fermeture;1987-07-01;;1987;;;maternité;juillet 1987;;;;;;
CHL du Thillot - 88;367;671;;;;médecine;fermeture;;;2016;;;médecine;;;;;;;
CHL Fanny Ramadier Saint-Chély d'Apcher - 48;647;669;;;;soins de suite et rééducation;menace;;;2011;;;soins de suite et rééducation;Menace SSR de 2011 à 2015;;;;;;
CHL Fanny Ramadier Saint-Chély d'Apcher - 48;257;669;;;;maternité;fermeture;;;1991;;;maternité;;;;;;;
CHL Fanny Ramadier Saint-Chély d'Apcher - 48;258;669;;;;soins de suite et rééducation;fermeture;;;2015;;;soins de suite et rééducation;;;;;;;
CHL Fumel - 47;542;666;;;;soins longue durée;menace;;;2015;;;;Menace réduction de moitié des lits USLD;;;;;;
CHL Hesdin - 62;1663;661;;;;médecine;fermeture;;;2014;25;;médecine;fin 2014;;;;;;
CHL Monségur - 33;236;668;;;;soins de suite et rééducation;fermeture;;;2016;;;soins de suite et rééducation;;;;;;;
CHL Monségur - 33;235;668;;;;médecine;fermeture;;;2016;;;médecine;;;;;;;
CHL Mortagne-sur-Sèvre - 85;112;665;;;;activité sanitaire;fermeture;;;-1;34;;;Suppression activité sanitaire (34 lits USLD);;;;;;
CHL Pacy-sur-Eure - 27;343;670;;;;médecine;fermeture;;;2016;;;médecine;;;;;;;
CHL Penne d'Agenais - 47;178;667;;;;soins de suite et rééducation;transformation;;;2015;;;soins de suite et rééducation;;;;;EHPAD;EHPAD;
CHL Évron - 53;2138;717;;;;médecine;réduction;;;2021;;;médecine;Réduction temporaire Médecine et Soins de suite (total de 50 lits) été 2021;fermeture de lits;;;;;
CHL Évron - 53;2139;717;;;;soins de suite;réduction;;;2021;;;soins de suite et rééducation;Réduction temporaire Médecine et Soins de suite (total de 50 lits) été 2021;fermeture de lits;;;;;
CHLQ Limoux - 11;412;656;;;;SMUR;interruption;;;2017;;;SMUR;Urgences (sur Quillan) et Smur fragiles depuis 2017;;;;;;
CHLQ Quillan  - 11;411;430;;;;chirurgie;menace;;;1999;;;chirurgie;;;;;;;
CHLQ Quillan  - 11;668;430;;;;SMUR;interruption;;;2017;;;SMUR;implanté à Limoux, fermé temporairement 2017;;;;;;
CHLQ Quillan  - 11;413;430;;;;urgences;interruption;2018-01-01;2019-12-31;2018;;;urgences;2018, 2019 - Urgences et Smur menacés depuis 2017.;;;;;;
CHLT Lannion - 22;3300;298;;;;Gastro-entérologie;interruption;;;2025;;;autre;Début 2025. Interruption gastro-entérologie à partir du 07/02.;;;;;;
CHLT Lannion - 22;3160;298;;;;urgences;interruption;;;2023;;;urgences;Interruption des urgences début août 2023;;;;;;
CHLT Lannion - 22;3173;298;;;;urgences;interruption;;;2023;;;urgences;Crise aux urgences, départ de professionnels en octobre suite aux régulations à la date du 28 octobre, 15 nuits, c'est à dire plus de 1 nuit/2. Et 12 nuits en septembre.;;;;;;
CHLT Lannion - 22;298;298;;;;cardiologie;réduction;;;-1;;;cardiologie;Réduction cardiologie, diabétologie et neurologie : moins 40 lits et moins 60 postes 2016-2021;fermeture de lits;;;;;
CHLT Lannion - 22;299;298;;;;diabétologie;réduction;;;-1;;;diabétologie;;fermeture de lits;;;;;
CHLT Lannion - 22;300;298;;;;neurologie;réduction;;;-1;;;neurologie;;fermeture de lits;;;;;
CHLT Lannion - 22;3107;298;;;;urgences;réduction;;;2023;;;urgences;Réduction aux urgences 09-11/06/2023 : régulation imposée faute de personnel;;;;;;
CHLT Lannion - 22;3192;298;;;;urgences;réduction;;;2024;;;urgences;Fermeture des urgences fin décembre 23-15 janvier 24;;;;;;
CHLT Lannion - 22;3225;298;;;;urgences;réduction;;;2024;;;urgences;Urgences régulées mars 2024;;;;;;
CHLT Lannion - 22;3265;298;;;;urgences de nuit;réduction;;;2024;;;urgences;Durant l’été 2024 perte de 13h d’ouverture des urgences durant la nuit.;;;;;;
CHLVO Challans - 85;2136;722;;;;médecine polyvalente;menace;;;2022;20;;médecine;Menace réduction 20 lits de médecine polyvalente début 2022;;;;;;
CHLVO Challans - 85;2135;722;;;;soins de suite et rééducation;réduction;2021-11-01;;-1;;;soins de suite et rééducation;Réduction temporaire SSR novembre 2021;;;;;;
CHMB Antrain – 35;1801;891;;;;soins de suite et rééducation;interruption;2019-07-01;2019-07-31;-1;11;;soins de suite et rééducation;Interruption 11 lits SSR de Saint-Brice-en-Coglès juillet 2019;interruption estivale;;;;;
CHMB Saint-Brice-en-Coglès;1952;892;;;;soins de suite et rééducation;interruption;2019-07-01;;2019;;;soins de suite et rééducation;Interruption 11 lits SSR de Saint-Brice-en-Coglès juillet 2019;interruption estivale;;;;;
CHMS Aix-les-Bains - 73;2396;167;;;;maternité;fermeture;;;2010;;;maternité;;;;;;;
CHMS Aix-les-Bains - 73;2397;167;;;;chirurgie;fermeture;;;-1;;;chirurgie;;;;;;;
CHNDS Bressuire - 79;2084;353;;;;maternité;fermeture;;;2018;;;maternité;;;;;;;
CHNDS Bressuire - 79;2088;353;;;;urgences;fermeture;;;2018;;;urgences;;;;;;;
CHNDS Bressuire - 79;2085;353;;;;médecine;fermeture;;;2018;;;médecine;;;;;;;
CHNDS Bressuire - 79;2083;353;;;;chirurgie;fermeture;;;2018;;;chirurgie;;;;;;;
CHNDS Bressuire - 79;2087;353;;;;chirurgie orthopédique et digestive;fermeture;;;2018;;;chirurgie;;;;;;;
CHNDS Bressuire - 79;2086;353;;;;soins intensifs;fermeture;;;2018;;;;;;;;;;
CHNDS Faye-l'Abbesse - 79;2823;572;;;;soins de suite et rééducation;réduction (lits fermés);2022-07-01;2022-08-31;2022;37;;soins de suite et rééducation;Réduction SSR de 37 lits été 2022;réduction estivale;;;;;
CHNDS Faye-l'Abbesse - 79;1839;572;;;;gastro-entérologie;menace;;;2019;;;;;;;;;;
CHNDS Faye-l'Abbesse - 79;1838;572;;;;cardiologie;fermeture;;;2019;;;cardiologie;;;;;;;
CHNDS Thouars - 79;2;352;;;;maternité;fermeture;;;1997;;;maternité;;;;;;;
CHNDS Thouars - 79;2082;352;;;;stérilisation;menace;;;-1;;;;;;;;;;
CHNDS Thouars - 79;10;352;;;;urgences;interruption;;;2019;;;urgences;urgences: ASNP - SMUR & ASNP interrompus été 2019;interruption estivale;;;;;
CHNDS Thouars - 79;2081;352;;;;radiologie scanner;menace;;;-1;;;imagerie médicale;;;;;;;
CHNDS Thouars - 79;3;352;;;;cardiologie;fermeture;;;2018;;;cardiologie;;;;;;;
CHNDS Thouars - 79;1;352;;;;chirurgie orthopédique;fermeture;;;1997;;;chirurgie;;;;;;;
CHNDS Thouars - 79;4;352;;;;chirurgie digestive;fermeture;;;2018;;;chirurgie;;;;;;;
CHNDS Thouars - 79;5;352;;;;gastro-entérologie;fermeture;;;2018;;;;;;;;;;
CHNDS Thouars - 79;6;352;;;;soins intensifs;fermeture;;;2018;;;;;;;;;;
CHNDS Thouars - 79;7;352;;;;médecine;fermeture;;;2018;;;médecine;;;;;;;
CHNDS Thouars - 79;9;352;;;;pharmacie;fermeture;;;2018;;;;;;;;;;
CHNDS Thouars - 79;8;352;;;;laboratoire;fermeture;;;2018;;;laboratoire;;;;;;;
CHNM Mayenne - 53;1776;206;;;;maternité;interruption;;;2018;;;maternité;Interruption urgences, accouchements durant l'hiver 2018-19.;;;;;;
CHNM Mayenne - 53;1779;206;;;;maternité;réduction;2022-01-01;;2022;;;maternité;Réduction à la maternité janvier 2022;;;;;;
CHNM Mayenne - 53;1782;206;;;;chirurgie;maintien;;;2021;;;chirurgie;;;;Maintien de la Chirurgie conventionnelle et de l’Unité de surveillance continue au CHNM en 2021;;;
CHNM Mayenne - 53;1781;206;;;;maternité;menace;2022-01-01;;2022;;;maternité;Difficultés maternité janvier 2022;;;;;;
